Customer ID,Segment,Total Orders,Total Items Ordered,Total Revenue CAD,Total Returns CAD,Return Rate %,Total COGS CAD,Total Return Processing Cost CAD,Total Shipping Cost CAD,Total Net Profit CAD,Profitable
CUST10841,Loyal Buyer,3,4,346.1,0,0.0,160.0,0,25.5,188.6,Yes
CUST10842,Occasional Returner,7,10,940.91,125.05,13.3,400.0,43.0,59.5,391.36,Yes
CUST10843,Serial Returner,6,8,740.93,184.84,24.9,320.0,27.5,51.0,185.59,Yes
CUST10844,Occasional Returner,2,3,339.17,0,0.0,120.0,0,17.0,202.17,Yes
CUST10845,Bracket Buyer,8,23,2156.25,643.82,29.9,920.0,114.0,68.0,584.43,Yes
CUST10846,Serial Returner,5,8,1110.07,248.86,22.4,320.0,51.0,42.5,307.71,Yes
CUST10847,Occasional Returner,5,7,516.13,65.98,12.8,280.0,19.5,42.5,180.15,Yes
CUST10848,Serial Returner,7,12,1423.15,527.46,37.1,480.0,96.0,59.5,180.19,Yes
CUST10849,Bracket Buyer,6,14,1655.06,654.74,39.6,560.0,135.5,51.0,197.82,Yes
CUST10850,Loyal Buyer,9,11,1062.25,0,0.0,440.0,0,76.5,611.75,Yes
CUST10851,Loyal Buyer,9,9,707.57,55.83,7.9,360.0,19.5,76.5,295.74,Yes
CUST10852,Loyal Buyer,7,9,595.6,0,0.0,360.0,0,59.5,326.1,Yes
CUST10853,Loyal Buyer,5,7,881.17,0,0.0,280.0,0,42.5,508.67,Yes
CUST10854,Serial Returner,3,5,604.32,284.46,47.1,200.0,53.0,25.5,-40.64,No
CUST10855,Occasional Returner,4,6,502.9,0,0.0,240.0,0,34.0,280.9,Yes
CUST10856,Loyal Buyer,10,13,959.49,0,0.0,520.0,0,85.0,544.49,Yes
CUST10857,Bracket Buyer,6,17,2056.92,1357.02,66.0,680.0,231.0,51.0,-508.1,No
CUST10858,Bracket Buyer,6,14,1019.68,554.87,54.4,560.0,145.0,51.0,-117.19,No
CUST10859,Serial Returner,12,21,1737.04,778.92,44.8,840.0,157.0,102.0,65.12,Yes
CUST10860,Occasional Returner,7,8,773.75,195.42,25.3,320.0,45.0,59.5,179.83,Yes
CUST10861,Loyal Buyer,8,8,793.03,89.87,11.3,320.0,23.5,68.0,335.66,Yes
CUST10862,Bracket Buyer,7,17,1064.78,242.32,22.8,680.0,78.5,59.5,302.46,Yes
CUST10863,Loyal Buyer,12,12,1133.55,0,0.0,480.0,0,102.0,615.55,Yes
CUST10864,Bracket Buyer,6,16,1142.07,243.07,21.3,640.0,86.5,51.0,289.5,Yes
CUST10865,Serial Returner,1,2,153.18,0,0.0,80.0,0,8.5,100.68,Yes
CUST10866,Occasional Returner,2,2,174.21,174.21,100.0,80.0,47.0,17.0,-128.0,No
CUST10867,Occasional Returner,6,7,372.65,0,0.0,280.0,0,51.0,193.65,Yes
CUST10868,Loyal Buyer,5,5,461.16,0,0.0,200.0,0,42.5,250.66,Yes
CUST10869,Occasional Returner,6,7,612.44,100.85,16.5,280.0,25.5,51.0,203.09,Yes
CUST10870,Occasional Returner,2,5,431.1,0,0.0,200.0,0,17.0,262.1,Yes
CUST10871,Occasional Returner,2,2,290.6,0,0.0,80.0,0,17.0,163.6,Yes
CUST10872,Loyal Buyer,9,11,1120.87,51.26,4.6,440.0,17.5,76.5,575.61,Yes
CUST10873,Serial Returner,2,2,89.92,89.92,100.0,80.0,39.0,17.0,-88.0,No
CUST10874,Occasional Returner,8,13,1294.17,410.5,31.7,520.0,78.5,68.0,157.17,Yes
CUST10875,Loyal Buyer,9,11,1186.46,56.48,4.8,440.0,19.5,76.5,573.98,Yes
CUST10876,Loyal Buyer,8,10,963.44,208.97,21.7,400.0,43.0,68.0,295.47,Yes
CUST10877,Occasional Returner,7,8,901.44,43.93,4.9,320.0,19.5,59.5,446.51,Yes
CUST10878,Occasional Returner,5,6,554.35,199.74,36.0,240.0,49.0,42.5,43.11,Yes
CUST10879,Serial Returner,8,12,1711.39,617.72,36.1,480.0,106.0,68.0,221.67,Yes
CUST10880,Loyal Buyer,6,7,912.16,0,0.0,280.0,0,51.0,545.16,Yes
CUST10881,Loyal Buyer,6,6,437.56,0,0.0,240.0,0,51.0,222.56,Yes
CUST10882,Bracket Buyer,5,13,1393.24,458.32,32.9,520.0,94.5,42.5,231.92,Yes
CUST10883,Loyal Buyer,8,11,874.06,85.8,9.8,440.0,23.5,68.0,336.76,Yes
CUST10884,Serial Returner,4,7,638.26,73.17,11.5,280.0,17.5,34.0,233.59,Yes
CUST10885,Occasional Returner,6,6,534.87,0,0.0,240.0,0,51.0,283.87,Yes
CUST10886,Loyal Buyer,8,9,563.86,49.1,8.7,360.0,17.5,68.0,201.26,Yes
CUST10887,Bracket Buyer,5,15,1427.86,297.18,20.8,600.0,68.5,42.5,375.68,Yes
CUST10888,Serial Returner,8,14,1612.26,318.92,19.8,560.0,86.0,68.0,473.34,Yes
CUST10889,Occasional Returner,2,3,300.27,0,0.0,120.0,0,17.0,173.27,Yes
CUST10890,Serial Returner,10,15,1249.56,670.85,53.7,600.0,174.0,85.0,-56.29,No
CUST10891,Loyal Buyer,8,8,735.13,0,0.0,320.0,0,68.0,357.13,Yes
CUST10892,Serial Returner,8,12,1043.75,406.72,39.0,480.0,103.5,68.0,87.53,Yes
CUST10893,Serial Returner,8,12,1489.63,545.79,36.6,480.0,98.0,68.0,247.84,Yes
CUST10894,Bracket Buyer,6,17,2050.02,884.16,43.1,680.0,145.5,51.0,173.36,Yes
CUST10895,Occasional Returner,6,7,599.7,61.75,10.3,280.0,17.5,51.0,231.45,Yes
CUST10896,Bracket Buyer,7,22,2499.08,1117.21,44.7,880.0,193.5,59.5,152.87,Yes
CUST10897,Serial Returner,3,6,700.88,97.35,13.9,240.0,23.5,25.5,244.53,Yes
CUST10898,Occasional Returner,3,4,252.04,68.4,27.1,160.0,17.5,25.5,64.64,Yes
CUST10899,Bracket Buyer,3,9,804.75,536.5,66.7,360.0,108.5,25.5,-165.75,No
CUST10900,Serial Returner,6,10,892.58,370.47,41.5,400.0,92.0,51.0,81.11,Yes
CUST10901,Loyal Buyer,8,8,676.06,63.08,9.3,320.0,17.5,68.0,277.48,Yes
CUST10902,Occasional Returner,6,9,849.44,183.94,21.7,360.0,49.0,51.0,197.5,Yes
CUST10903,Serial Returner,8,12,1376.67,350.71,25.5,480.0,70.5,68.0,383.46,Yes
CUST10904,Occasional Returner,5,8,902.63,319.2,35.4,320.0,68.5,42.5,98.43,Yes
CUST10905,Loyal Buyer,8,9,920.54,0,0.0,360.0,0,68.0,522.54,Yes
CUST10906,Bracket Buyer,7,18,1564.87,959.23,61.3,720.0,198.5,59.5,-270.36,No
CUST10907,Occasional Returner,3,3,287.12,137.64,47.9,120.0,25.5,25.5,-21.52,No
CUST10908,Loyal Buyer,5,5,610.16,85.61,14.0,200.0,23.5,42.5,238.55,Yes
CUST10909,Serial Returner,1,1,35.63,0,0.0,40.0,0,8.5,11.13,Yes
CUST10910,Occasional Returner,8,12,1206.1,0,0.0,480.0,0,68.0,680.1,Yes
CUST10911,Loyal Buyer,5,5,277.76,49.0,17.6,200.0,17.5,42.5,60.76,Yes
CUST10912,Serial Returner,6,9,933.53,170.28,18.2,360.0,43.0,51.0,317.25,Yes
CUST10913,Serial Returner,5,9,669.18,157.19,23.5,360.0,47.0,42.5,166.49,Yes
CUST10914,Loyal Buyer,9,10,1600.87,628.96,39.3,400.0,80.5,76.5,266.91,Yes
CUST10915,Bracket Buyer,10,28,2534.84,1621.12,64.0,1120.0,317.0,85.0,-406.28,No
CUST10916,Serial Returner,5,7,425.92,280.7,65.9,280.0,80.0,42.5,-143.28,No
CUST10917,Occasional Returner,2,3,395.26,0,0.0,120.0,0,17.0,252.26,Yes
CUST10918,Occasional Returner,2,3,371.77,0,0.0,120.0,0,17.0,234.77,Yes
CUST10919,Serial Returner,10,12,1022.23,403.91,39.5,480.0,103.5,85.0,63.82,Yes
CUST10920,Bracket Buyer,5,13,1504.55,712.3,47.3,520.0,130.0,42.5,63.75,Yes
CUST10921,Loyal Buyer,8,8,865.03,0,0.0,320.0,0,68.0,457.03,Yes
CUST10922,Occasional Returner,2,3,289.87,0,0.0,120.0,0,17.0,176.87,Yes
CUST10923,Loyal Buyer,9,9,1000.47,200.08,20.0,360.0,43.0,76.5,312.89,Yes
CUST10924,Loyal Buyer,9,12,1067.78,135.18,12.7,480.0,25.5,76.5,454.6,Yes
CUST10925,Bracket Buyer,5,15,1071.12,538.36,50.3,600.0,108.5,42.5,-14.24,No
CUST10926,Occasional Returner,6,7,676.43,160.4,23.7,280.0,41.0,51.0,210.03,Yes
CUST10927,Bracket Buyer,6,15,1613.43,600.75,37.2,600.0,98.5,51.0,293.18,Yes
CUST10928,Loyal Buyer,10,11,907.38,172.38,19.0,440.0,62.5,85.0,275.5,Yes
CUST10929,Bracket Buyer,8,24,2818.79,1772.66,62.9,960.0,253.0,68.0,-320.87,No
CUST10930,Loyal Buyer,9,10,743.88,0,0.0,400.0,0,76.5,397.38,Yes
CUST10931,Occasional Returner,6,8,696.85,87.29,12.5,320.0,23.5,51.0,249.06,Yes
CUST10932,Serial Returner,7,12,681.88,299.91,44.0,480.0,95.5,59.5,10.97,Yes
CUST10933,Loyal Buyer,5,6,610.08,0,0.0,240.0,0,42.5,325.58,Yes
CUST10934,Occasional Returner,3,3,502.17,0,0.0,120.0,0,25.5,314.67,Yes
CUST10935,Bracket Buyer,6,13,1148.29,484.63,42.2,520.0,98.5,51.0,100.16,Yes
CUST10936,Loyal Buyer,7,8,653.59,0,0.0,320.0,0,59.5,402.09,Yes
CUST10937,Occasional Returner,2,3,176.16,115.61,65.6,120.0,37.0,17.0,-53.45,No
CUST10938,Bracket Buyer,5,13,1645.91,558.95,34.0,520.0,96.5,42.5,373.96,Yes
CUST10939,Occasional Returner,5,8,954.91,262.05,27.4,320.0,51.0,42.5,241.36,Yes
CUST10940,Bracket Buyer,8,20,2612.17,1282.11,49.1,800.0,207.0,68.0,73.06,Yes
CUST10941,Loyal Buyer,5,5,536.36,0,0.0,200.0,0,42.5,299.86,Yes
CUST10942,Occasional Returner,7,8,620.37,97.51,15.7,320.0,23.5,59.5,231.86,Yes
CUST10943,Occasional Returner,8,13,1813.62,214.95,11.9,520.0,43.0,68.0,869.67,Yes
CUST10944,Loyal Buyer,5,5,318.26,0,0.0,200.0,0,42.5,159.76,Yes
CUST10945,Bracket Buyer,8,24,2887.21,1824.43,63.2,960.0,260.5,68.0,-329.72,No
CUST10946,Occasional Returner,6,7,774.3,249.69,32.2,280.0,51.0,51.0,128.61,Yes
CUST10947,Occasional Returner,3,3,221.55,79.52,35.9,120.0,23.5,25.5,7.03,Yes
CUST10948,Bracket Buyer,4,10,907.28,508.43,56.0,400.0,94.5,34.0,-61.65,No
CUST10949,Occasional Returner,5,5,447.94,283.92,63.4,200.0,51.0,42.5,-93.48,No
CUST10950,Occasional Returner,4,5,667.2,248.93,37.3,200.0,47.0,34.0,71.27,Yes
CUST10951,Loyal Buyer,9,9,940.53,50.91,5.4,360.0,19.5,76.5,445.62,Yes
CUST10952,Bracket Buyer,8,23,1984.92,1226.72,61.8,920.0,258.0,68.0,-369.8,No
CUST10953,Occasional Returner,4,6,389.17,168.53,43.3,240.0,43.0,34.0,25.64,Yes
CUST10954,Loyal Buyer,6,6,585.57,52.01,8.9,240.0,19.5,51.0,237.06,Yes
CUST10955,Serial Returner,6,12,1334.4,211.08,15.8,480.0,64.5,51.0,553.82,Yes
CUST10956,Serial Returner,10,17,1478.97,719.61,48.7,680.0,158.5,85.0,17.86,Yes
CUST10957,Serial Returner,8,11,1340.81,436.47,32.6,440.0,90.0,68.0,260.34,Yes
CUST10958,Loyal Buyer,7,7,661.67,135.31,20.4,280.0,43.0,59.5,191.86,Yes
CUST10959,Occasional Returner,4,5,470.23,66.15,14.1,200.0,23.5,34.0,166.58,Yes
CUST10960,Occasional Returner,4,6,545.29,0,0.0,240.0,0,34.0,313.29,Yes
CUST10961,Occasional Returner,5,5,582.34,117.21,20.1,200.0,25.5,42.5,167.13,Yes
CUST10962,Occasional Returner,5,5,485.19,47.05,9.7,200.0,19.5,42.5,198.14,Yes
CUST10963,Occasional Returner,2,2,183.33,183.33,100.0,80.0,45.0,17.0,-130.0,No
CUST10964,Bracket Buyer,8,22,1989.87,1242.57,62.4,880.0,234.5,68.0,-317.2,No
CUST10965,Loyal Buyer,7,8,735.32,0,0.0,320.0,0,59.5,415.82,Yes
CUST10966,Bracket Buyer,4,11,737.82,161.7,21.9,440.0,59.0,34.0,199.12,Yes
CUST10967,Serial Returner,5,8,1074.72,165.05,15.4,320.0,27.5,42.5,381.67,Yes
CUST10968,Serial Returner,7,10,570.01,54.47,9.6,400.0,17.5,59.5,224.54,Yes
CUST10969,Occasional Returner,2,2,188.36,0,0.0,80.0,0,17.0,117.36,Yes
CUST10970,Occasional Returner,6,8,730.81,59.99,8.2,320.0,23.5,51.0,310.32,Yes
CUST10971,Loyal Buyer,5,6,773.19,0,0.0,240.0,0,42.5,452.69,Yes
CUST10972,Loyal Buyer,8,8,767.65,0,0.0,320.0,0,68.0,399.65,Yes
CUST10973,Loyal Buyer,7,8,686.16,0,0.0,320.0,0,59.5,366.66,Yes
CUST10974,Loyal Buyer,7,9,945.3,0,0.0,360.0,0,59.5,535.8,Yes
CUST10975,Bracket Buyer,6,14,1752.82,442.98,25.3,560.0,72.5,51.0,516.34,Yes
CUST10976,Bracket Buyer,5,13,1220.5,454.8,37.3,520.0,114.0,42.5,153.2,Yes
CUST10977,Serial Returner,8,11,903.09,551.67,61.1,440.0,144.5,68.0,-181.08,No
CUST10978,Loyal Buyer,9,10,1111.03,0,0.0,400.0,0,76.5,618.53,Yes
CUST10979,Occasional Returner,4,4,400.68,0,0.0,160.0,0,34.0,224.68,Yes
CUST10980,Bracket Buyer,2,5,395.37,0,0.0,200.0,0,17.0,250.37,Yes
CUST10981,Loyal Buyer,8,8,740.04,0,0.0,320.0,0,68.0,408.04,Yes
CUST10982,Serial Returner,6,8,735.92,46.71,6.3,320.0,19.5,51.0,344.71,Yes
CUST10983,Bracket Buyer,8,22,2639.66,1750.49,66.3,880.0,276.0,68.0,-498.83,No
CUST10984,Occasional Returner,6,8,1070.23,55.91,5.2,320.0,23.5,51.0,521.82,Yes
CUST10985,Bracket Buyer,2,4,365.7,182.85,50.0,160.0,43.0,17.0,-25.15,No
CUST10986,Occasional Returner,5,8,893.32,411.33,46.0,320.0,72.5,42.5,42.99,Yes
CUST10987,Occasional Returner,5,8,731.15,326.94,44.7,320.0,84.0,42.5,13.71,Yes
CUST10988,Occasional Returner,2,3,218.83,0,0.0,120.0,0,17.0,125.83,Yes
CUST10989,Bracket Buyer,6,15,1301.94,448.11,34.4,600.0,98.5,51.0,188.33,Yes
CUST10990,Loyal Buyer,4,4,376.96,93.55,24.8,160.0,23.5,34.0,93.91,Yes
CUST10991,Serial Returner,5,8,852.45,330.22,38.7,320.0,94.0,42.5,37.73,Yes
CUST10992,Loyal Buyer,6,7,709.5,201.7,28.4,280.0,27.5,51.0,157.3,Yes
CUST10993,Loyal Buyer,5,6,660.24,0,0.0,240.0,0,42.5,319.74,Yes
CUST10994,Serial Returner,7,13,812.1,275.07,33.9,520.0,99.5,59.5,94.03,Yes
CUST10995,Occasional Returner,8,9,490.58,48.72,9.9,360.0,19.5,68.0,194.36,Yes
CUST10996,Serial Returner,5,9,958.1,341.29,35.6,360.0,70.5,42.5,125.81,Yes
CUST10997,Serial Returner,8,14,1080.23,501.47,46.4,560.0,146.5,68.0,-41.74,No
CUST10998,Occasional Returner,5,7,672.05,337.99,50.3,280.0,53.0,42.5,-23.44,No
CUST10999,Serial Returner,4,5,504.14,73.89,14.7,200.0,17.5,34.0,188.75,Yes
CUST11000,Loyal Buyer,5,6,636.65,136.03,21.4,240.0,25.5,42.5,192.62,Yes
CUST11001,Occasional Returner,5,7,634.43,0,0.0,280.0,0,42.5,383.93,Yes
CUST11002,Loyal Buyer,8,8,1025.54,43.09,4.2,320.0,19.5,68.0,552.95,Yes
CUST11003,Occasional Returner,8,11,1518.15,70.77,4.7,440.0,23.5,68.0,811.88,Yes
CUST11004,Serial Returner,8,16,1910.43,684.92,35.9,640.0,86.5,68.0,427.01,Yes
CUST11005,Loyal Buyer,6,6,496.09,0,0.0,240.0,0,51.0,235.09,Yes
CUST11006,Serial Returner,7,10,960.39,626.98,65.3,400.0,123.5,59.5,-187.59,No
CUST11007,Occasional Returner,2,3,503.74,190.43,37.8,120.0,27.5,17.0,60.81,Yes
CUST11008,Serial Returner,8,13,1255.78,289.14,23.0,520.0,61.0,68.0,383.64,Yes
CUST11009,Loyal Buyer,4,4,399.4,0,0.0,160.0,0,34.0,217.4,Yes
CUST11010,Occasional Returner,2,3,272.2,0,0.0,120.0,0,17.0,145.2,Yes
CUST11011,Bracket Buyer,5,11,824.0,325.74,39.5,440.0,74.5,42.5,113.26,Yes
CUST11012,Serial Returner,5,9,842.18,561.63,66.7,360.0,119.5,42.5,-133.45,No
CUST11013,Loyal Buyer,8,10,1151.1,0,0.0,400.0,0,68.0,677.1,Yes
CUST11014,Bracket Buyer,4,11,904.17,466.79,51.6,440.0,104.5,34.0,-49.12,No
CUST11015,Occasional Returner,4,5,407.71,0,0.0,200.0,0,34.0,225.71,Yes
CUST11016,Occasional Returner,3,5,627.16,302.67,48.3,200.0,51.0,25.5,27.99,Yes
CUST11017,Occasional Returner,6,8,674.9,143.69,21.3,320.0,43.0,51.0,209.21,Yes
CUST11018,Loyal Buyer,7,9,1005.96,467.79,46.5,360.0,55.0,59.5,71.67,Yes
CUST11019,Occasional Returner,5,8,761.31,147.17,19.3,320.0,25.5,42.5,310.14,Yes
CUST11020,Occasional Returner,9,10,1103.34,73.35,6.6,400.0,23.5,76.5,499.99,Yes
CUST11021,Serial Returner,7,10,664.11,325.95,49.1,400.0,101.5,59.5,-72.84,No
CUST11022,Bracket Buyer,1,3,159.0,0,0.0,120.0,0,8.5,102.5,Yes
CUST11023,Loyal Buyer,10,10,1044.14,0,0.0,400.0,0,85.0,581.14,Yes
CUST11024,Loyal Buyer,7,7,497.25,53.88,10.8,280.0,17.5,59.5,194.37,Yes
CUST11025,Loyal Buyer,4,4,354.92,0,0.0,160.0,0,34.0,182.92,Yes
CUST11026,Occasional Returner,5,8,877.35,0,0.0,320.0,0,42.5,504.85,Yes
CUST11027,Occasional Returner,7,9,781.69,203.19,26.0,360.0,43.0,59.5,154.0,Yes
CUST11028,Bracket Buyer,2,6,732.63,488.42,66.7,240.0,75.0,17.0,-129.79,No
CUST11029,Loyal Buyer,9,10,873.87,51.69,5.9,400.0,19.5,76.5,398.18,Yes
CUST11030,Loyal Buyer,6,7,676.18,0,0.0,280.0,0,51.0,361.18,Yes
CUST11031,Loyal Buyer,8,10,807.97,80.16,9.9,400.0,23.5,68.0,342.31,Yes
CUST11032,Occasional Returner,5,5,419.94,98.03,23.3,200.0,39.0,42.5,82.41,Yes
CUST11033,Occasional Returner,3,4,301.69,0,0.0,160.0,0,25.5,180.19,Yes
CUST11034,Occasional Returner,1,2,249.18,124.59,50.0,80.0,23.5,8.5,28.59,Yes
CUST11035,Occasional Returner,1,1,140.91,140.91,100.0,40.0,25.5,8.5,-86.0,No
CUST11036,Bracket Buyer,8,24,2061.81,919.54,44.6,960.0,197.0,68.0,189.27,Yes
CUST11037,Serial Returner,7,13,1099.08,369.56,33.6,520.0,94.0,59.5,136.02,Yes
CUST11038,Bracket Buyer,4,10,568.51,179.47,31.6,400.0,47.0,34.0,118.04,Yes
CUST11039,Loyal Buyer,7,10,963.73,0,0.0,400.0,0,59.5,556.23,Yes
CUST11040,Serial Returner,5,9,1265.61,450.36,35.6,360.0,88.5,42.5,224.25,Yes
CUST11041,Loyal Buyer,3,3,282.3,0,0.0,120.0,0,25.5,160.8,Yes
CUST11042,Occasional Returner,1,1,61.9,0,0.0,40.0,0,8.5,37.4,Yes
CUST11043,Serial Returner,6,9,869.21,588.58,67.7,360.0,141.0,51.0,-257.37,No
CUST11044,Occasional Returner,5,6,573.49,52.44,9.1,240.0,19.5,42.5,259.05,Yes
CUST11045,Occasional Returner,7,9,936.99,179.44,19.2,360.0,45.0,59.5,315.05,Yes
CUST11046,Serial Returner,6,9,875.61,345.08,39.4,360.0,88.0,51.0,107.53,Yes
CUST11047,Loyal Buyer,7,7,599.7,0,0.0,280.0,0,59.5,314.2,Yes
CUST11048,Occasional Returner,7,10,800.39,254.41,31.8,400.0,47.0,59.5,163.48,Yes
CUST11049,Bracket Buyer,4,11,983.0,636.77,64.8,440.0,132.0,34.0,-211.77,No
CUST11050,Occasional Returner,3,4,405.59,87.27,21.5,160.0,23.5,25.5,111.32,Yes
CUST11051,Loyal Buyer,8,8,805.14,0,0.0,320.0,0,68.0,459.14,Yes
CUST11052,Occasional Returner,1,2,319.18,0,0.0,80.0,0,8.5,154.68,Yes
CUST11053,Serial Returner,6,11,1253.32,690.51,55.1,440.0,135.0,51.0,-43.19,No
CUST11054,Loyal Buyer,10,11,922.76,0,0.0,440.0,0,85.0,517.76,Yes
CUST11055,Bracket Buyer,2,5,207.79,0,0.0,200.0,0,17.0,110.79,Yes
CUST11056,Loyal Buyer,5,6,656.35,199.17,30.3,240.0,27.5,42.5,125.18,Yes
CUST11057,Occasional Returner,7,10,722.96,103.93,14.4,400.0,39.0,59.5,232.53,Yes
CUST11058,Occasional Returner,7,8,784.84,322.97,41.2,320.0,53.0,59.5,49.37,Yes
CUST11059,Loyal Buyer,4,4,380.19,0,0.0,160.0,0,34.0,224.19,Yes
CUST11060,Loyal Buyer,5,5,357.97,0,0.0,200.0,0,42.5,183.47,Yes
CUST11061,Loyal Buyer,6,8,527.07,162.22,30.8,320.0,41.0,51.0,104.85,Yes
CUST11062,Loyal Buyer,8,8,927.59,216.05,23.3,320.0,27.5,68.0,290.04,Yes
CUST11063,Serial Returner,4,7,319.62,136.32,42.7,280.0,58.5,34.0,-21.2,No
CUST11064,Serial Returner,6,9,1131.05,508.69,45.0,360.0,80.5,51.0,36.86,Yes
CUST11065,Occasional Returner,4,5,293.06,0,0.0,200.0,0,34.0,143.06,Yes
CUST11066,Serial Returner,7,12,1043.1,456.43,43.8,480.0,107.5,59.5,53.67,Yes
CUST11067,Loyal Buyer,10,11,1066.12,0,0.0,440.0,0,85.0,595.12,Yes
CUST11068,Loyal Buyer,6,7,752.39,0,0.0,280.0,0,51.0,397.39,Yes
CUST11069,Occasional Returner,4,6,651.27,175.77,27.0,240.0,25.5,34.0,212.0,Yes
CUST11070,Bracket Buyer,3,8,690.15,446.85,64.7,320.0,86.5,25.5,-122.7,No
CUST11071,Serial Returner,7,11,1504.77,776.89,51.6,440.0,119.5,59.5,54.88,Yes
CUST11072,Bracket Buyer,9,28,2524.88,1542.43,61.1,1120.0,256.5,76.5,-228.55,No
CUST11073,Occasional Returner,5,7,792.19,59.97,7.6,280.0,17.5,42.5,428.22,Yes
CUST11074,Loyal Buyer,7,7,684.08,0,0.0,280.0,0,59.5,366.58,Yes
CUST11075,Loyal Buyer,7,8,521.19,0,0.0,320.0,0,59.5,263.69,Yes
CUST11076,Serial Returner,6,12,1163.26,333.39,28.7,480.0,70.5,51.0,256.37,Yes
CUST11077,Loyal Buyer,7,7,618.29,148.98,24.1,280.0,25.5,59.5,162.31,Yes
CUST11078,Serial Returner,6,8,1095.95,540.76,49.3,320.0,94.0,51.0,28.19,Yes
CUST11079,Occasional Returner,4,6,456.16,0,0.0,240.0,0,34.0,238.16,Yes
CUST11080,Occasional Returner,1,1,112.03,0,0.0,40.0,0,8.5,51.53,Yes
CUST11081,Loyal Buyer,8,8,735.51,0,0.0,320.0,0,68.0,397.51,Yes
CUST11082,Serial Returner,4,5,470.16,291.48,62.0,200.0,68.5,34.0,-119.82,No
CUST11083,Loyal Buyer,8,8,583.82,271.56,46.5,320.0,60.5,68.0,-14.24,No
CUST11084,Occasional Returner,2,3,329.87,0,0.0,120.0,0,17.0,186.87,Yes
CUST11085,Occasional Returner,3,4,273.86,0,0.0,160.0,0,25.5,140.36,Yes
CUST11086,Serial Returner,7,12,1453.53,698.43,48.1,480.0,135.0,59.5,34.6,Yes
CUST11087,Loyal Buyer,7,7,645.38,53.8,8.3,280.0,19.5,59.5,264.58,Yes
CUST11088,Occasional Returner,6,8,554.77,54.77,9.9,320.0,19.5,51.0,223.5,Yes
CUST11089,Occasional Returner,2,2,84.83,43.72,51.5,80.0,19.5,17.0,-27.39,No
CUST11090,Loyal Buyer,10,11,780.33,0,0.0,440.0,0,85.0,413.33,Yes
CUST11091,Occasional Returner,5,9,796.32,95.62,12.0,360.0,29.5,42.5,358.7,Yes
CUST11092,Loyal Buyer,10,10,1186.43,133.8,11.3,400.0,25.5,85.0,472.13,Yes
CUST11093,Serial Returner,7,10,1267.28,605.9,47.8,400.0,106.0,59.5,-30.12,No
CUST11094,Occasional Returner,1,1,72.43,0,0.0,40.0,0,8.5,31.93,Yes
CUST11095,Occasional Returner,7,9,1087.56,145.13,13.3,360.0,43.0,59.5,421.93,Yes
CUST11096,Serial Returner,8,15,1482.07,273.91,18.5,600.0,68.5,68.0,579.66,Yes
CUST11097,Loyal Buyer,7,8,969.41,0,0.0,320.0,0,59.5,525.91,Yes
CUST11098,Occasional Returner,9,14,1373.45,236.17,17.2,560.0,43.0,76.5,533.78,Yes
CUST11099,Occasional Returner,3,5,412.92,75.18,18.2,200.0,17.5,25.5,114.74,Yes
CUST11100,Occasional Returner,4,5,576.81,123.68,21.4,200.0,25.5,34.0,153.63,Yes
CUST11101,Occasional Returner,5,6,396.19,93.36,23.6,240.0,39.0,42.5,83.33,Yes
CUST11102,Bracket Buyer,7,19,1793.55,965.11,53.8,760.0,161.5,59.5,1.44,Yes
CUST11103,Occasional Returner,4,4,375.51,192.43,51.2,160.0,27.5,34.0,-20.42,No
CUST11104,Serial Returner,9,12,1324.46,251.42,19.0,480.0,62.5,76.5,440.04,Yes
CUST11105,Loyal Buyer,8,9,522.56,0,0.0,360.0,0,68.0,282.56,Yes
CUST11106,Occasional Returner,3,4,353.67,0,0.0,160.0,0,25.5,202.17,Yes
CUST11107,Occasional Returner,5,7,787.39,256.15,32.5,280.0,47.0,42.5,169.74,Yes
CUST11108,Bracket Buyer,5,12,1422.03,589.04,41.4,480.0,124.0,42.5,150.49,Yes
CUST11109,Loyal Buyer,7,7,537.23,68.82,12.8,280.0,17.5,59.5,209.41,Yes
CUST11110,Occasional Returner,5,5,376.12,143.12,38.1,200.0,43.0,42.5,29.5,Yes
CUST11111,Bracket Buyer,8,21,2064.96,884.99,42.9,840.0,157.5,68.0,202.47,Yes
CUST11112,Loyal Buyer,6,6,541.66,0,0.0,240.0,0,51.0,300.66,Yes
CUST11113,Bracket Buyer,1,2,133.82,66.91,50.0,80.0,17.5,8.5,-3.09,No
CUST11114,Loyal Buyer,8,9,589.95,112.36,19.0,360.0,39.0,68.0,184.59,Yes
CUST11115,Loyal Buyer,7,9,1362.77,0,0.0,360.0,0,59.5,755.27,Yes
CUST11116,Serial Returner,8,10,1043.02,644.74,61.8,400.0,117.5,68.0,-143.22,No
CUST11117,Occasional Returner,7,8,506.35,148.35,29.3,320.0,56.5,59.5,56.0,Yes
CUST11118,Bracket Buyer,8,21,2097.56,653.0,31.1,840.0,129.5,68.0,407.06,Yes
CUST11119,Loyal Buyer,7,7,957.32,0,0.0,280.0,0,59.5,573.82,Yes
CUST11120,Occasional Returner,5,6,572.22,43.95,7.7,240.0,19.5,42.5,240.27,Yes
CUST11121,Occasional Returner,6,8,764.03,45.05,5.9,320.0,19.5,51.0,360.48,Yes
CUST11122,Loyal Buyer,7,7,592.39,0,0.0,280.0,0,59.5,320.89,Yes
