Order ID,Customer ID,Customer Segment,Order Date,Month,Category,Items Ordered,Order Value CAD,COGS CAD,Shipping Cost CAD,Returned,Items Returned,Return Value CAD,Return Processing Cost CAD,Return Shipping Cost CAD,Return Reason,Gross Profit CAD,Net Profit CAD
ORD20996,CUST10170,Bracket Buyer,2024-11-17,2024-11,Tops,3,171.18,48,8.5,No,0,0,0,0,Not returned,114.68,114.68
ORD22213,CUST10378,Loyal Buyer,2024-11-17,2024-11,Footwear,1,117.6,52,8.5,No,0,0,0,0,Not returned,57.1,57.1
ORD22283,CUST10388,Loyal Buyer,2024-11-17,2024-11,Outerwear,1,180.81,78,8.5,No,0,0,0,0,Not returned,94.31,94.31
ORD23761,CUST10631,Bracket Buyer,2024-11-17,2024-11,Tops,3,124.86,48,8.5,Yes,2,83.24,20,9.5,Ordered multiple sizes,68.36,-44.38
ORD23913,CUST10659,Occasional Returner,2024-11-17,2024-11,Denim,2,159.16,64,8.5,Yes,1,79.58,14,9.5,Wrong size,86.66,-16.42
ORD24184,CUST10707,Loyal Buyer,2024-11-17,2024-11,Outerwear,1,236.86,78,8.5,No,0,0,0,0,Not returned,150.36,150.36
ORD24555,CUST10763,Loyal Buyer,2024-11-17,2024-11,Tops,1,57.69,16,8.5,No,0,0,0,0,Not returned,33.19,33.19
ORD24604,CUST10770,Occasional Returner,2024-11-17,2024-11,Accessories,2,143.82,44,8.5,No,0,0,0,0,Not returned,91.32,91.32
ORD24632,CUST10775,Occasional Returner,2024-11-17,2024-11,Tops,1,40.09,16,8.5,No,0,0,0,0,Not returned,15.59,15.59
ORD24885,CUST10824,Serial Returner,2024-11-17,2024-11,Denim,1,102.78,32,8.5,Yes,1,102.78,14,9.5,Wrong size,62.28,-64.0
ORD26066,CUST11024,Loyal Buyer,2024-11-17,2024-11,Accessories,1,59.32,22,8.5,No,0,0,0,0,Not returned,28.82,28.82
ORD26540,CUST11109,Loyal Buyer,2024-11-17,2024-11,Tops,1,49.28,16,8.5,No,0,0,0,0,Not returned,24.78,24.78
ORD26553,CUST11111,Bracket Buyer,2024-11-17,2024-11,Footwear,2,226.96,104,8.5,Yes,1,113.48,16,9.5,Ordered multiple sizes,114.46,-24.52
ORD27458,CUST11271,Loyal Buyer,2024-11-17,2024-11,Footwear,1,103.02,52,8.5,No,0,0,0,0,Not returned,42.52,42.52
ORD27864,CUST11341,Occasional Returner,2024-11-17,2024-11,Tops,1,60.28,16,8.5,No,0,0,0,0,Not returned,35.78,35.78
ORD28576,CUST11454,Loyal Buyer,2024-11-17,2024-11,Accessories,2,153.22,44,8.5,No,0,0,0,0,Not returned,100.72,100.72
ORD29023,CUST11529,Occasional Returner,2024-11-17,2024-11,Denim,1,102.6,32,8.5,Yes,1,102.6,14,9.5,Arrived too late,62.1,-64.0
ORD29599,CUST11627,Loyal Buyer,2024-11-17,2024-11,Tops,1,54.38,16,8.5,No,0,0,0,0,Not returned,29.88,29.88
ORD29927,CUST11683,Serial Returner,2024-11-17,2024-11,Outerwear,2,406.76,156,8.5,No,0,0,0,0,Not returned,242.26,242.26
ORD20371,CUST10066,Occasional Returner,2024-11-18,2024-11,Tops,1,55.1,16,8.5,No,0,0,0,0,Not returned,30.6,30.6
ORD20562,CUST10097,Serial Returner,2024-11-18,2024-11,Footwear,1,138.53,52,8.5,No,0,0,0,0,Not returned,78.03,78.03
ORD20738,CUST10129,Serial Returner,2024-11-18,2024-11,Tops,2,107.66,32,8.5,Yes,1,53.83,10,9.5,Quality issue,67.16,-6.17
ORD20775,CUST10136,Occasional Returner,2024-11-18,2024-11,Accessories,1,72.04,22,8.5,No,0,0,0,0,Not returned,41.54,41.54
ORD21115,CUST10195,Loyal Buyer,2024-11-18,2024-11,Accessories,1,61.13,22,8.5,No,0,0,0,0,Not returned,30.63,30.63
ORD21169,CUST10204,Bracket Buyer,2024-11-18,2024-11,Outerwear,3,514.92,234,8.5,Yes,2,343.28,36,9.5,Ordered multiple sizes,272.42,-116.36
ORD22085,CUST10359,Occasional Returner,2024-11-18,2024-11,Footwear,2,347.0,104,8.5,No,0,0,0,0,Not returned,234.5,234.5
ORD22735,CUST10465,Serial Returner,2024-11-18,2024-11,Accessories,2,140.58,44,8.5,Yes,1,70.29,8,9.5,Wrong size,88.08,0.29
ORD24700,CUST10790,Occasional Returner,2024-11-18,2024-11,Tops,1,51.93,16,8.5,Yes,1,51.93,10,9.5,Changed mind,27.43,-44.0
ORD25166,CUST10872,Loyal Buyer,2024-11-18,2024-11,Outerwear,1,195.08,78,8.5,No,0,0,0,0,Not returned,108.58,108.58
ORD26170,CUST11045,Occasional Returner,2024-11-18,2024-11,Accessories,2,155.54,44,8.5,No,0,0,0,0,Not returned,103.04,103.04
ORD26327,CUST11073,Occasional Returner,2024-11-18,2024-11,Footwear,1,165.96,52,8.5,No,0,0,0,0,Not returned,105.46,105.46
ORD26346,CUST11076,Serial Returner,2024-11-18,2024-11,Tops,2,89.56,32,8.5,Yes,1,44.78,10,9.5,Found better price,49.06,-15.22
ORD27555,CUST11287,Occasional Returner,2024-11-18,2024-11,Accessories,1,63.97,22,8.5,No,0,0,0,0,Not returned,33.47,33.47
ORD27744,CUST11319,Loyal Buyer,2024-11-18,2024-11,Denim,1,94.68,32,8.5,Yes,1,94.68,14,9.5,Wrong size,54.18,-64.0
ORD28686,CUST11472,Serial Returner,2024-11-18,2024-11,Denim,1,99.0,32,8.5,Yes,1,99.0,14,9.5,Arrived too late,58.5,-64.0
ORD28796,CUST11490,Occasional Returner,2024-11-18,2024-11,Footwear,1,131.12,52,8.5,Yes,1,131.12,16,9.5,Did not match description,70.62,-86.0
ORD28878,CUST11502,Occasional Returner,2024-11-18,2024-11,Accessories,2,133.4,44,8.5,Yes,1,66.7,8,9.5,Ordered multiple sizes,80.9,-3.3
ORD29077,CUST11539,Occasional Returner,2024-11-18,2024-11,Footwear,1,112.24,52,8.5,No,0,0,0,0,Not returned,51.74,51.74
ORD29106,CUST11544,Serial Returner,2024-11-18,2024-11,Accessories,2,121.56,44,8.5,No,0,0,0,0,Not returned,69.06,69.06
ORD29180,CUST11555,Loyal Buyer,2024-11-18,2024-11,Accessories,1,59.75,22,8.5,No,0,0,0,0,Not returned,29.25,29.25
ORD29612,CUST11629,Occasional Returner,2024-11-18,2024-11,Outerwear,1,202.59,78,8.5,No,0,0,0,0,Not returned,116.09,116.09
ORD29820,CUST11664,Loyal Buyer,2024-11-18,2024-11,Outerwear,2,444.62,156,8.5,No,0,0,0,0,Not returned,280.12,280.12
ORD30048,CUST11706,Serial Returner,2024-11-18,2024-11,Denim,2,174.48,64,8.5,Yes,1,87.24,14,9.5,Wrong size,101.98,-8.76
ORD30156,CUST11724,Occasional Returner,2024-11-18,2024-11,Tops,2,88.98,32,8.5,No,0,0,0,0,Not returned,48.48,48.48
ORD30311,CUST11752,Loyal Buyer,2024-11-18,2024-11,Footwear,1,84.46,52,8.5,No,0,0,0,0,Not returned,23.96,23.96
ORD30436,CUST11774,Occasional Returner,2024-11-18,2024-11,Footwear,2,272.74,104,8.5,No,0,0,0,0,Not returned,160.24,160.24
ORD30488,CUST11782,Bracket Buyer,2024-11-18,2024-11,Footwear,3,421.92,156,8.5,No,0,0,0,0,Not returned,257.42,257.42
ORD20486,CUST10084,Occasional Returner,2024-11-19,2024-11,Denim,1,88.58,32,8.5,Yes,1,88.58,14,9.5,Wrong size,48.08,-64.0
ORD21070,CUST10183,Bracket Buyer,2024-11-19,2024-11,Accessories,2,112.64,44,8.5,No,0,0,0,0,Not returned,60.14,60.14
ORD21280,CUST10222,Loyal Buyer,2024-11-19,2024-11,Denim,1,88.05,32,8.5,No,0,0,0,0,Not returned,47.55,47.55
ORD21542,CUST10264,Occasional Returner,2024-11-19,2024-11,Denim,1,71.22,32,8.5,Yes,1,71.22,14,9.5,Did not match description,30.72,-64.0
ORD21732,CUST10297,Bracket Buyer,2024-11-19,2024-11,Tops,3,157.26,48,8.5,Yes,2,104.84,20,9.5,Ordered multiple sizes,100.76,-33.58
ORD21775,CUST10304,Loyal Buyer,2024-11-19,2024-11,Accessories,1,60.99,22,8.5,No,0,0,0,0,Not returned,30.49,30.49
ORD22626,CUST10447,Serial Returner,2024-11-19,2024-11,Tops,2,104.4,32,8.5,Yes,1,52.2,10,9.5,Ordered multiple sizes,63.9,-7.8
ORD22915,CUST10492,Occasional Returner,2024-11-19,2024-11,Tops,2,108.22,32,8.5,No,0,0,0,0,Not returned,67.72,67.72
ORD23142,CUST10527,Loyal Buyer,2024-11-19,2024-11,Tops,1,52.64,16,8.5,Yes,1,52.64,10,9.5,Ordered multiple sizes,28.14,-44.0
ORD24030,CUST10682,Occasional Returner,2024-11-19,2024-11,Accessories,1,53.16,22,8.5,No,0,0,0,0,Not returned,22.66,22.66
ORD24837,CUST10815,Loyal Buyer,2024-11-19,2024-11,Tops,2,90.18,32,8.5,No,0,0,0,0,Not returned,49.68,49.68
ORD25304,CUST10893,Serial Returner,2024-11-19,2024-11,Footwear,2,279.7,104,8.5,Yes,1,139.85,16,9.5,Changed mind,167.2,1.85
ORD25440,CUST10917,Occasional Returner,2024-11-19,2024-11,Accessories,1,67.64,22,8.5,No,0,0,0,0,Not returned,37.14,37.14
ORD25641,CUST10951,Loyal Buyer,2024-11-19,2024-11,Tops,1,50.91,16,8.5,Yes,1,50.91,10,9.5,Found better price,26.41,-44.0
ORD26846,CUST11161,Loyal Buyer,2024-11-19,2024-11,Denim,1,94.77,32,8.5,No,0,0,0,0,Not returned,54.27,54.27
ORD26922,CUST11174,Loyal Buyer,2024-11-19,2024-11,Outerwear,1,212.23,78,8.5,No,0,0,0,0,Not returned,125.73,125.73
ORD27017,CUST11194,Loyal Buyer,2024-11-19,2024-11,Denim,1,91.17,32,8.5,No,0,0,0,0,Not returned,50.67,50.67
ORD27780,CUST11324,Occasional Returner,2024-11-19,2024-11,Tops,1,53.92,16,8.5,No,0,0,0,0,Not returned,29.42,29.42
ORD28012,CUST11366,Loyal Buyer,2024-11-19,2024-11,Tops,1,48.95,16,8.5,No,0,0,0,0,Not returned,24.45,24.45
ORD28085,CUST11377,Occasional Returner,2024-11-19,2024-11,Tops,1,50.08,16,8.5,No,0,0,0,0,Not returned,25.58,25.58
ORD28171,CUST11390,Serial Returner,2024-11-19,2024-11,Outerwear,3,714.21,234,8.5,Yes,2,476.14,36,9.5,Quality issue,471.71,-49.93
ORD29498,CUST11612,Bracket Buyer,2024-11-19,2024-11,Denim,2,145.02,64,8.5,No,0,0,0,0,Not returned,72.52,72.52
ORD30047,CUST11706,Serial Returner,2024-11-19,2024-11,Denim,3,239.01,96,8.5,Yes,2,159.34,28,9.5,Ordered multiple sizes,134.51,-62.33
ORD30140,CUST11721,Bracket Buyer,2024-11-19,2024-11,Denim,3,314.19,96,8.5,No,0,0,0,0,Not returned,209.69,209.69
ORD20888,CUST10153,Loyal Buyer,2024-11-20,2024-11,Denim,1,105.6,32,8.5,Yes,1,105.6,14,9.5,Changed mind,65.1,-64.0
ORD20945,CUST10164,Occasional Returner,2024-11-20,2024-11,Tops,1,52.02,16,8.5,No,0,0,0,0,Not returned,27.52,27.52
ORD21378,CUST10239,Occasional Returner,2024-11-20,2024-11,Outerwear,1,183.86,78,8.5,No,0,0,0,0,Not returned,97.36,97.36
ORD21833,CUST10315,Loyal Buyer,2024-11-20,2024-11,Denim,2,216.1,64,8.5,No,0,0,0,0,Not returned,143.6,143.6
ORD23115,CUST10523,Occasional Returner,2024-11-20,2024-11,Tops,1,44.28,16,8.5,No,0,0,0,0,Not returned,19.78,19.78
ORD23192,CUST10535,Loyal Buyer,2024-11-20,2024-11,Tops,1,40.64,16,8.5,No,0,0,0,0,Not returned,16.14,16.14
ORD23214,CUST10539,Serial Returner,2024-11-20,2024-11,Footwear,1,150.51,52,8.5,Yes,1,150.51,16,9.5,Did not match description,90.01,-86.0
ORD23240,CUST10543,Loyal Buyer,2024-11-20,2024-11,Accessories,1,61.27,22,8.5,No,0,0,0,0,Not returned,30.77,30.77
ORD23571,CUST10598,Occasional Returner,2024-11-20,2024-11,Footwear,1,134.18,52,8.5,No,0,0,0,0,Not returned,73.68,73.68
ORD23940,CUST10664,Serial Returner,2024-11-20,2024-11,Tops,2,77.6,32,8.5,No,0,0,0,0,Not returned,37.1,37.1
ORD24067,CUST10688,Serial Returner,2024-11-20,2024-11,Footwear,2,288.58,104,8.5,Yes,1,144.29,16,9.5,Wrong size,176.08,6.29
ORD24161,CUST10704,Loyal Buyer,2024-11-20,2024-11,Denim,1,115.61,32,8.5,No,0,0,0,0,Not returned,75.11,75.11
ORD24435,CUST10745,Loyal Buyer,2024-11-20,2024-11,Footwear,2,266.98,104,8.5,No,0,0,0,0,Not returned,154.48,154.48
ORD24689,CUST10787,Occasional Returner,2024-11-20,2024-11,Tops,2,93.8,32,8.5,No,0,0,0,0,Not returned,53.3,53.3
ORD24807,CUST10809,Occasional Returner,2024-11-20,2024-11,Denim,2,143.64,64,8.5,Yes,1,71.82,14,9.5,Did not match description,71.14,-24.18
ORD24914,CUST10830,Loyal Buyer,2024-11-20,2024-11,Footwear,1,131.78,52,8.5,No,0,0,0,0,Not returned,71.28,71.28
ORD25206,CUST10878,Occasional Returner,2024-11-20,2024-11,Tops,1,45.46,16,8.5,No,0,0,0,0,Not returned,20.96,20.96
ORD25257,CUST10886,Loyal Buyer,2024-11-20,2024-11,Tops,1,58.93,16,8.5,No,0,0,0,0,Not returned,34.43,34.43
ORD25900,CUST10995,Occasional Returner,2024-11-20,2024-11,Tops,1,32.16,16,8.5,No,0,0,0,0,Not returned,7.66,7.66
ORD26521,CUST11106,Occasional Returner,2024-11-20,2024-11,Tops,1,48.43,16,8.5,No,0,0,0,0,Not returned,23.93,23.93
ORD26569,CUST11115,Loyal Buyer,2024-11-20,2024-11,Outerwear,2,376.94,156,8.5,No,0,0,0,0,Not returned,212.44,212.44
ORD26962,CUST11183,Loyal Buyer,2024-11-20,2024-11,Footwear,1,170.24,52,8.5,No,0,0,0,0,Not returned,109.74,109.74
ORD27419,CUST11265,Occasional Returner,2024-11-20,2024-11,Outerwear,1,205.09,78,8.5,No,0,0,0,0,Not returned,118.59,118.59
ORD27570,CUST11290,Loyal Buyer,2024-11-20,2024-11,Tops,2,74.84,32,8.5,No,0,0,0,0,Not returned,34.34,34.34
ORD28310,CUST11413,Serial Returner,2024-11-20,2024-11,Tops,1,56.39,16,8.5,Yes,1,56.39,10,9.5,Did not match description,31.89,-44.0
ORD28405,CUST11427,Serial Returner,2024-11-20,2024-11,Tops,2,85.76,32,8.5,No,0,0,0,0,Not returned,45.26,45.26
ORD28558,CUST11451,Serial Returner,2024-11-20,2024-11,Footwear,1,161.36,52,8.5,Yes,1,161.36,16,9.5,Did not match description,100.86,-86.0
ORD28663,CUST11468,Bracket Buyer,2024-11-20,2024-11,Accessories,3,210.99,66,8.5,Yes,2,140.66,16,9.5,Ordered multiple sizes,136.49,-29.67
ORD28961,CUST11518,Serial Returner,2024-11-20,2024-11,Footwear,1,97.79,52,8.5,Yes,1,97.79,16,9.5,Changed mind,37.29,-86.0
ORD29022,CUST11529,Occasional Returner,2024-11-20,2024-11,Footwear,1,121.09,52,8.5,No,0,0,0,0,Not returned,60.59,60.59
ORD29038,CUST11532,Bracket Buyer,2024-11-20,2024-11,Outerwear,3,648.66,234,8.5,No,0,0,0,0,Not returned,406.16,406.16
ORD29061,CUST11536,Bracket Buyer,2024-11-20,2024-11,Tops,2,108.9,32,8.5,Yes,1,54.45,10,9.5,Ordered multiple sizes,68.4,-5.55
ORD29118,CUST11547,Serial Returner,2024-11-20,2024-11,Denim,2,163.66,64,8.5,Yes,1,81.83,14,9.5,Wrong size,91.16,-14.17
ORD29245,CUST11566,Serial Returner,2024-11-20,2024-11,Tops,1,58.16,16,8.5,Yes,1,58.16,10,9.5,Did not match description,33.66,-44.0
ORD29324,CUST11578,Loyal Buyer,2024-11-20,2024-11,Tops,1,55.95,16,8.5,Yes,1,55.95,10,9.5,Ordered multiple sizes,31.45,-44.0
ORD29646,CUST11636,Serial Returner,2024-11-20,2024-11,Footwear,1,111.23,52,8.5,Yes,1,111.23,16,9.5,Wrong size,50.73,-86.0
ORD29950,CUST11689,Bracket Buyer,2024-11-20,2024-11,Footwear,2,233.68,104,8.5,No,0,0,0,0,Not returned,121.18,121.18
ORD30372,CUST11764,Bracket Buyer,2024-11-20,2024-11,Tops,3,138.09,48,8.5,No,0,0,0,0,Not returned,81.59,81.59
ORD30562,CUST11795,Loyal Buyer,2024-11-20,2024-11,Denim,2,172.5,64,8.5,No,0,0,0,0,Not returned,100.0,100.0
ORD20467,CUST10082,Loyal Buyer,2024-11-21,2024-11,Tops,2,95.18,32,8.5,No,0,0,0,0,Not returned,54.68,54.68
ORD20661,CUST10116,Occasional Returner,2024-11-21,2024-11,Tops,2,95.26,32,8.5,Yes,1,47.63,10,9.5,Wrong size,54.76,-12.37
ORD21521,CUST10259,Loyal Buyer,2024-11-21,2024-11,Footwear,1,116.34,52,8.5,No,0,0,0,0,Not returned,55.84,55.84
ORD21705,CUST10292,Occasional Returner,2024-11-21,2024-11,Denim,2,199.52,64,8.5,No,0,0,0,0,Not returned,127.02,127.02
ORD22064,CUST10355,Serial Returner,2024-11-21,2024-11,Denim,2,229.84,64,8.5,No,0,0,0,0,Not returned,157.34,157.34
ORD22326,CUST10393,Bracket Buyer,2024-11-21,2024-11,Denim,3,211.29,96,8.5,Yes,2,140.86,28,9.5,Ordered multiple sizes,106.79,-71.57
ORD22387,CUST10404,Bracket Buyer,2024-11-21,2024-11,Tops,3,154.56,48,8.5,Yes,2,103.04,20,9.5,Ordered multiple sizes,98.06,-34.48
ORD22509,CUST10424,Occasional Returner,2024-11-21,2024-11,Footwear,2,337.28,104,8.5,Yes,1,168.64,16,9.5,Ordered multiple sizes,224.78,30.64
ORD22627,CUST10447,Serial Returner,2024-11-21,2024-11,Denim,2,176.9,64,8.5,Yes,1,88.45,14,9.5,Ordered multiple sizes,104.4,-7.55
ORD23278,CUST10548,Occasional Returner,2024-11-21,2024-11,Accessories,2,137.94,44,8.5,No,0,0,0,0,Not returned,85.44,85.44
ORD23442,CUST10577,Bracket Buyer,2024-11-21,2024-11,Denim,3,228.57,96,8.5,Yes,2,152.38,28,9.5,Ordered multiple sizes,124.07,-65.81
ORD23624,CUST10606,Bracket Buyer,2024-11-21,2024-11,Outerwear,3,698.16,234,8.5,No,0,0,0,0,Not returned,455.66,455.66
ORD23779,CUST10635,Loyal Buyer,2024-11-21,2024-11,Denim,2,198.54,64,8.5,No,0,0,0,0,Not returned,126.04,126.04
ORD24145,CUST10701,Serial Returner,2024-11-21,2024-11,Tops,1,43.49,16,8.5,No,0,0,0,0,Not returned,18.99,18.99
ORD25625,CUST10947,Occasional Returner,2024-11-21,2024-11,Denim,1,87.1,32,8.5,No,0,0,0,0,Not returned,46.6,46.6
ORD25709,CUST10961,Occasional Returner,2024-11-21,2024-11,Denim,1,101.38,32,8.5,No,0,0,0,0,Not returned,60.88,60.88
ORD25823,CUST10981,Loyal Buyer,2024-11-21,2024-11,Denim,1,91.97,32,8.5,No,0,0,0,0,Not returned,51.47,51.47
ORD25965,CUST11006,Serial Returner,2024-11-21,2024-11,Denim,2,177.64,64,8.5,Yes,1,88.82,14,9.5,Ordered multiple sizes,105.14,-7.18
ORD26224,CUST11055,Bracket Buyer,2024-11-21,2024-11,Tops,2,88.54,32,8.5,No,0,0,0,0,Not returned,48.04,48.04
ORD26383,CUST11083,Loyal Buyer,2024-11-21,2024-11,Accessories,1,71.56,22,8.5,No,0,0,0,0,Not returned,41.06,41.06
ORD26389,CUST11083,Loyal Buyer,2024-11-21,2024-11,Footwear,1,154.12,52,8.5,Yes,1,154.12,16,9.5,Quality issue,93.62,-86.0
ORD26681,CUST11134,Serial Returner,2024-11-21,2024-11,Denim,2,195.96,64,8.5,Yes,1,97.98,14,9.5,Changed mind,123.46,1.98
ORD27151,CUST11214,Loyal Buyer,2024-11-21,2024-11,Tops,1,46.75,16,8.5,No,0,0,0,0,Not returned,22.25,22.25
ORD27267,CUST11234,Serial Returner,2024-11-21,2024-11,Footwear,1,115.24,52,8.5,Yes,1,115.24,16,9.5,Did not match description,54.74,-86.0
ORD27795,CUST11327,Serial Returner,2024-11-21,2024-11,Footwear,2,153.68,104,8.5,No,0,0,0,0,Not returned,41.18,41.18
ORD27957,CUST11355,Loyal Buyer,2024-11-21,2024-11,Accessories,1,55.26,22,8.5,No,0,0,0,0,Not returned,24.76,24.76
ORD28106,CUST11380,Loyal Buyer,2024-11-21,2024-11,Accessories,1,48.17,22,8.5,No,0,0,0,0,Not returned,17.67,17.67
ORD28355,CUST11420,Occasional Returner,2024-11-21,2024-11,Denim,2,209.86,64,8.5,No,0,0,0,0,Not returned,137.36,137.36
ORD28692,CUST11473,Bracket Buyer,2024-11-21,2024-11,Tops,3,119.16,48,8.5,Yes,2,79.44,20,9.5,Ordered multiple sizes,62.66,-46.28
ORD28776,CUST11486,Bracket Buyer,2024-11-21,2024-11,Accessories,3,198.18,66,8.5,Yes,2,132.12,16,9.5,Ordered multiple sizes,123.68,-33.94
ORD29308,CUST11576,Serial Returner,2024-11-21,2024-11,Denim,1,104.55,32,8.5,No,0,0,0,0,Not returned,64.05,64.05
ORD29475,CUST11607,Occasional Returner,2024-11-21,2024-11,Tops,2,104.38,32,8.5,No,0,0,0,0,Not returned,63.88,63.88
ORD29640,CUST11635,Occasional Returner,2024-11-21,2024-11,Outerwear,1,174.51,78,8.5,No,0,0,0,0,Not returned,88.01,88.01
ORD29748,CUST11652,Loyal Buyer,2024-11-21,2024-11,Outerwear,1,190.42,78,8.5,No,0,0,0,0,Not returned,103.92,103.92
ORD30177,CUST11728,Occasional Returner,2024-11-21,2024-11,Tops,1,51.88,16,8.5,Yes,1,51.88,10,9.5,Quality issue,27.38,-44.0
ORD30289,CUST11749,Serial Returner,2024-11-21,2024-11,Denim,1,74.68,32,8.5,Yes,1,74.68,14,9.5,Did not match description,34.18,-64.0
ORD30294,CUST11750,Loyal Buyer,2024-11-21,2024-11,Tops,1,48.41,16,8.5,No,0,0,0,0,Not returned,23.91,23.91
ORD20318,CUST10057,Loyal Buyer,2024-11-22,2024-11,Denim,1,80.81,32,8.5,No,0,0,0,0,Not returned,40.31,40.31
ORD20407,CUST10072,Occasional Returner,2024-11-22,2024-11,Denim,1,74.59,32,8.5,No,0,0,0,0,Not returned,34.09,34.09
ORD21081,CUST10186,Occasional Returner,2024-11-22,2024-11,Accessories,1,79.88,22,8.5,Yes,1,79.88,8,9.5,Ordered multiple sizes,49.38,-48.0
ORD21510,CUST10258,Serial Returner,2024-11-22,2024-11,Denim,2,187.26,64,8.5,No,0,0,0,0,Not returned,114.76,114.76
ORD22109,CUST10363,Serial Returner,2024-11-22,2024-11,Outerwear,1,171.26,78,8.5,Yes,1,171.26,18,9.5,Wrong size,84.76,-114.0
ORD23356,CUST10561,Bracket Buyer,2024-11-22,2024-11,Outerwear,3,677.28,234,8.5,No,0,0,0,0,Not returned,434.78,434.78
ORD23622,CUST10606,Bracket Buyer,2024-11-22,2024-11,Accessories,3,178.95,66,8.5,Yes,2,119.3,16,9.5,Ordered multiple sizes,104.45,-40.35
ORD23959,CUST10667,Loyal Buyer,2024-11-22,2024-11,Outerwear,2,388.42,156,8.5,No,0,0,0,0,Not returned,223.92,223.92
ORD24107,CUST10696,Serial Returner,2024-11-22,2024-11,Footwear,1,182.47,52,8.5,Yes,1,182.47,16,9.5,Did not match description,121.97,-86.0
ORD24813,CUST10810,Loyal Buyer,2024-11-22,2024-11,Tops,1,51.61,16,8.5,No,0,0,0,0,Not returned,27.11,27.11
ORD25003,CUST10846,Serial Returner,2024-11-22,2024-11,Footwear,1,147.06,52,8.5,No,0,0,0,0,Not returned,86.56,86.56
ORD25017,CUST10848,Serial Returner,2024-11-22,2024-11,Outerwear,2,390.54,156,8.5,No,0,0,0,0,Not returned,226.04,226.04
ORD25181,CUST10875,Loyal Buyer,2024-11-22,2024-11,Denim,1,92.31,32,8.5,No,0,0,0,0,Not returned,51.81,51.81
ORD26021,CUST11018,Loyal Buyer,2024-11-22,2024-11,Accessories,1,66.43,22,8.5,No,0,0,0,0,Not returned,35.93,35.93
ORD26953,CUST11181,Occasional Returner,2024-11-22,2024-11,Footwear,1,151.79,52,8.5,No,0,0,0,0,Not returned,91.29,91.29
ORD27344,CUST11250,Serial Returner,2024-11-22,2024-11,Footwear,2,279.04,104,8.5,No,0,0,0,0,Not returned,166.54,166.54
ORD28767,CUST11484,Loyal Buyer,2024-11-22,2024-11,Footwear,1,100.78,52,8.5,Yes,1,100.78,16,9.5,Quality issue,40.28,-86.0
ORD28768,CUST11485,Bracket Buyer,2024-11-22,2024-11,Tops,3,140.52,48,8.5,Yes,2,93.68,20,9.5,Ordered multiple sizes,84.02,-39.16
ORD29047,CUST11533,Serial Returner,2024-11-22,2024-11,Accessories,2,145.88,44,8.5,Yes,1,72.94,8,9.5,Did not match description,93.38,2.94
ORD29366,CUST11585,Serial Returner,2024-11-22,2024-11,Outerwear,2,318.76,156,8.5,No,0,0,0,0,Not returned,154.26,154.26
ORD29490,CUST11610,Serial Returner,2024-11-22,2024-11,Outerwear,1,193.6,78,8.5,Yes,1,193.6,18,9.5,Did not match description,107.1,-114.0
ORD29698,CUST11644,Serial Returner,2024-11-22,2024-11,Accessories,2,123.58,44,8.5,No,0,0,0,0,Not returned,71.08,71.08
ORD20427,CUST10075,Loyal Buyer,2024-11-23,2024-11,Accessories,1,76.89,22,8.5,Yes,1,76.89,8,9.5,Wrong size,46.39,-48.0
ORD21229,CUST10212,Serial Returner,2024-11-23,2024-11,Footwear,2,301.62,104,8.5,No,0,0,0,0,Not returned,189.12,189.12
ORD21586,CUST10272,Occasional Returner,2024-11-23,2024-11,Tops,1,38.04,16,8.5,Yes,1,38.04,10,9.5,Changed mind,13.54,-44.0
ORD21623,CUST10280,Loyal Buyer,2024-11-23,2024-11,Denim,2,134.8,64,8.5,No,0,0,0,0,Not returned,62.3,62.3
ORD21803,CUST10309,Bracket Buyer,2024-11-23,2024-11,Denim,2,194.02,64,8.5,Yes,1,97.01,14,9.5,Ordered multiple sizes,121.52,1.01
ORD21847,CUST10318,Loyal Buyer,2024-11-23,2024-11,Tops,1,54.31,16,8.5,No,0,0,0,0,Not returned,29.81,29.81
ORD22645,CUST10449,Loyal Buyer,2024-11-23,2024-11,Tops,1,44.09,16,8.5,No,0,0,0,0,Not returned,19.59,19.59
ORD22794,CUST10473,Serial Returner,2024-11-23,2024-11,Accessories,2,145.96,44,8.5,No,0,0,0,0,Not returned,93.46,93.46
ORD23114,CUST10522,Loyal Buyer,2024-11-23,2024-11,Footwear,2,278.06,104,8.5,No,0,0,0,0,Not returned,165.56,165.56
ORD23374,CUST10564,Occasional Returner,2024-11-23,2024-11,Outerwear,2,309.74,156,8.5,No,0,0,0,0,Not returned,145.24,145.24
ORD23727,CUST10624,Bracket Buyer,2024-11-23,2024-11,Footwear,3,465.63,156,8.5,Yes,2,310.42,32,9.5,Ordered multiple sizes,301.13,-50.79
ORD23946,CUST10665,Bracket Buyer,2024-11-23,2024-11,Accessories,2,152.92,44,8.5,No,0,0,0,0,Not returned,100.42,100.42
ORD24052,CUST10685,Loyal Buyer,2024-11-23,2024-11,Tops,1,53.56,16,8.5,No,0,0,0,0,Not returned,29.06,29.06
ORD24177,CUST10706,Serial Returner,2024-11-23,2024-11,Footwear,2,261.56,104,8.5,No,0,0,0,0,Not returned,149.06,149.06
ORD24301,CUST10724,Loyal Buyer,2024-11-23,2024-11,Tops,1,55.2,16,8.5,Yes,1,55.2,10,9.5,Wrong size,30.7,-44.0
